﻿Daily Discharge (m3/s) (PARAM = 1)
 ID,PARAM,TYPE,YEAR,DD,Jan,SYM,Feb,SYM,Mar,SYM,Apr,SYM,May,SYM,Jun,SYM,Jul,SYM,Aug,SYM,Sep,SYM,Oct,SYM,Nov,SYM,Dec,SYM
05BE999,1,1,2002,10,45.4,,44.0,,45.5,,45.5,,55.7,,166,,176,,97.5,,87.4,,68.3,,56.4,,59.0,
05BE999,1,1,2002,11,46.6,,51.9,,49.0,,51.1,,53.9,,175,,193,,86.6,,89.1,,64.8,,59.9,,59.2,
05BE999,1,1,2002,12,43.6,,46.2,,47.2,,49.4,,50.1,,175,,198,,95.7,,87.5,,62.4,,62.1,,53.8,
05BE999,1,1,2002,13,42.9,,47.3,,49.4,,45.8,,54.4,,194,,218,,93.2,,78.2,,57.6,,59.0,,53.9,
05BE999,1,1,2002,14,44.5,,46.2,,49.8,,40.6,,46.8,,166,,223,,94.6,,61.6,,56.9,,62.3,,63.1,
05BE999,1,1,2002,15,48.0,,45.2,,51.3,,57.7,,48.3,,212,,236,,96.8,,61.9,,58.9,,61.6,,56.7,
05BE999,1,1,2002,16,39.4,,50.1,,47.2,,41.3,,44.9,,226,,248,,103,,69.7,,60.4,,56.0,,59.1,
05BE999,1,1,2002,17,46.6,,45.8,,50.3,,52.3,,58.2,,280,,218,,104,,61.3,,60.6,,60.2,,57.1,
05BE999,1,1,2002,18,47.9,,49.7,,57.5,,45.6,,44.8,,344,,195,,94.4,,74.3,,60.1,,65.4,,63.9,
05BE999,1,1,2002,19,46.7,,45.6,,58.2,,50.3,,48.4,,366,,201,,97.3,,84.8,,55.8,,65.0,,64.0,
05BE999,1,1,2002,20,45.4,,42.7,,50.7,,50.9,,51.3,,331,,198,,86.0,,75.0,,55.3,,62.2,,62.7,
05BE999,1,1,2002,21,48.5,,45.6,,53.6,,48.6,,66.0,,290,,184,,82.5,,61.5,,61.3,,64.8,,54.1,
05BE999,1,1,2002,22,47.5,,47.9,,42.5,,55.0,,62.3,,273,,192,,85.0,,61.4,,71.6,,63.7,,48.7,
05BE999,1,1,2002,23,48.5,,50.9,,44.9,,51.9,,57.3,,272,,176,,88.5,,61.4,,69.5,,60.6,,55.2,
05BE999,1,1,2002,24,48.5,,46.0,,45.4,,52.0,,77.2,,299,,153,,85.0,,71.9,,69.6,,55.9,,61.8,
05BE999,1,1,2002,25,44.9,,50.7,,51.3,,50.0,,66.7,,324,,156,,89.3,,71.2,,64.6,,63.1,,57.4,
05BE999,1,1,2002,26,48.8,,44.3,,52.0,,56.4,,67.4,,339,,155,,87.0,,66.5,,60.6,,65.7,,57.4,
05BE999,1,1,2002,27,46.1,,44.8,,50.1,,56.2,,80.1,,341,,149,,89.3,,71.9,,61.2,,58.2,,59.5,
05BE999,1,1,2002,28,55.0,,45.8,,46.9,,50.6,,79.8,,351,,161,,93.8,,60.3,,66.1,,60.9,,49.3,
05BE999,1,1,2002,29,52.3,,,,46.7,,51.9,,91.4,,364,,161,,97.2,,58.0,,71.2,,59.9,,54.2,
05BE999,1,1,2002,30,47.7,,,,51.7,,49.4,,108,,375,,145,,92.4,,69.5,,69.1,,55.8,,56.5,
05BE999,1,1,2002,31,43.3,,,,41.3,,,,132,,,,143,,91.6,,,,65.8,,,,54.5,
05BE999,1,1,2003,01,55.2,,55.4,,51.5,,53.2,,78.1,,205,,141,,93.6,,78.7,,65.0,,75.1,,54.8,
05BE999,1,1,2003,02,56.9,,60.7,,55.0,,56.5,,75.8,,214,,140,,93.8,,81.9,,70.7,,65.5,,59.6,
05BE999,1,1,2003,03,58.8,,64.8,,62.9,,54.9,,76.0,,233,,135,,94.5,,81.4,,65.5,,67.7,,61.9,
05BE999,1,1,2003,04,57.6,,64.6,,59.8,,56.3,,76.5,,232,,140,,91.5,,82.0,,62.2,,80.1,,65.4,
05BE999,1,1,2003,05,52.9,,60.7,,62.5,,50.3,,82.9,,213,,125,,98.5,,74.4,,62.4,,79.4,,77.6,
05BE999,1,1,2003,06,50.6,,65.4,,59.1,,51.2,,82.1,,195,,126,,91.7,,76.2,,59.0,,67.7,,67.7,
05BE999,1,1,2003,07,49.6,,68.4,,57.5,,64.4,,83.1,,195,,126,,86.0,,74.7,,74.3,,62.7,,63.0,
05BE999,1,1,2003,08,54.6,,61.7,,57.2,,61.6,,87.4,,197,,120,,87.7,,73.0,,71.2,,60.7,,64.6,
05BE999,1,1,2003,09,50.9,,57.7,,56.1,,56.9,,84.1,,200,,116,,87.2,,74.0,,55.6,,58.5,,67.0,
05BE999,1,1,2003,10,55.6,,61.6,,59.6,,61.8,,72.0,,211,,119,,90.3,,62.9,,56.5,,56.5,,65.9,
05BE999,1,1,2003,11,56.4,,62.4,,58.9,,54.9,,72.5,,220,,120,,85.3,,83.6,,59.4,,62.1,,69.9,
05BE999,1,1,2003,12,55.8,,62.0,,52.7,,45.4,,77.8,,224,,120,,88.3,,94.9,,56.4,,75.9,,67.1,
05BE999,1,1,2003,13,58.0,,60.9,,57.1,,57.9,,83.5,,220,,120,,94.0,,78.5,,57.4,,78.4,,57.4,
05BE999,1,1,2003,14,59.2,,64.2,,50.7,,56.8,,77.6,,218,,140,,81.7,,77.6,,53.0,,78.7,,55.0,
05BE999,1,1,2003,15,59.3,,57.9,,51.7,,60.3,,85.5,,214,,143,,101,,75.6,,55.4,,71.5,,56.5,
05BE999,1,1,2003,16,55.4,,57.6,,53.1,,54.2,,76.7,,212,,129,,86.7,,72.2,,51.6,,66.1,,60.1,
05BE999,1,1,2003,17,52.6,,57.1,,56.2,,56.3,,74.7,,188,,123,,89.9,,75.2,,53.1,,68.9,,67.3,
05BE999,1,1,2003,18,53.2,,67.4,,51.1,,53.5,,65.7,,171,,124,,85.9,,74.1,,53.3,,68.8,,65.7,
05BE999,1,1,2003,19,55.5,,60.0,,51.2,,58.0,,76.5,,174,,122,,91.9,,75.2,,52.6,,67.5,,66.2,
05BE999,1,1,2003,20,55.0,,49.9,,51.7,,53.1,,81.9,,203,,115,,86.8,,70.4,,53.5,,72.2,,70.1,
05BE999,1,1,2003,21,63.4,,62.9,,58.4,,57.7,,74.8,,219,,113,,89.9,,69.9,,59.4,,73.8,,65.6,
05BE999,1,1,2003,22,55.4,,62.2,,52.6,,62.3,,77.3,,223,,116,,84.3,,70.9,,89.3,,71.1,,64.8,
05BE999,1,1,2003,23,57.3,,61.3,,52.6,,56.0,,60.3,,217,,108,,78.0,,67.7,,108,,70.8,,68.4,
05BE999,1,1,2003,24,60.8,,67.5,,48.1,,56.1,,78.4,,194,,114,,83.7,,65.0,,112,,69.5,,60.7,
05BE999,1,1,2003,25,56.4,,63.8,,52.9,,61.1,,73.7,,175,,110,,80.3,,68.0,,101,,58.2,,55.0,
05BE999,1,1,2003,26,56.1,,53.4,,53.2,,65.2,,81.7,,154,,110,,77.7,,67.8,,92.9,,57.5,,57.3,
05BE999,1,1,2003,27,57.8,,49.4,,52.8,,90.2,,107,,151,,105,,92.3,,63.7,,78.7,,56.8,,57.4,
05BE999,1,1,2003,28,57.4,,59.6,,53.6,,74.9,,116,,140,,111,,81.9,,51.3,,83.3,,56.8,,58.0,
05BE999,1,1,2003,29,56.9,,,,53.3,,75.4,,144,,139,,108,,84.2,,63.9,,101,,52.5,,57.1,
05BE999,1,1,2003,30,61.9,,,,53.6,,79.5,,173,,143,,106,,83.3,,61.8,,93.6,,69.5,,58.8,
05BE999,1,1,2003,31,66.1,,,,52.8,,,,195,,,,98.9,,76.5,,,,72.3,,,,61.3,
05BE999,1,1,2004,01,53.1,,55.9,,55.0,,58.3,,59.2,,106,,171,,104,,144,,99.3,,75.5,,76.7,
05BE999,1,1,2004,02,54.7,,56.4,,54.5,,57.5,,58.2,,103,,192,,105,,151,,95.7,,74.5,,74.4,
05BE999,1,1,2004,03,56.6,,62.6,,56.2,,55.1,,57.8,,103,,219,,104,,154,,89.7,,72.9,,74.3,
05BE999,1,1,2004,04,57.1,,61.9,,57.4,,55.2,,76.5,,96.8,,219,,102,,151,,89.1,,70.0,,74.3,
05BE999,1,1,2004,05,60.1,,65.4,,58.2,,57.1,,61.6,,102,,219,,103,,135,,94.2,,80.4,,74.1,
05BE999,1,1,2004,06,59.8,,59.3,,56.0,,57.4,,61.7,,107,,218,,104,,125,,96.5,,74.4,,75.5,
05BE999,1,1,2004,07,52.2,,62.6,,55.4,,58.3,,60.2,,136,,199,,103,,131,,107,,80.2,,73.6,
05BE999,1,1,2004,08,53.4,,65.1,,57.5,,56.4,,67.3,,160,,214,,96.3,,135,,101,,76.3,,74.3,
05BE999,1,1,2004,09,54.4,,59.8,,54.9,,52.4,,64.0,,165,,195,,115,,129,,87.8,,78.9,,70.8,
05BE999,1,1,2004,10,55.1,,59.5,,56.6,,53.5,,69.7,,170,,144,,107,,132,,80.4,,86.1,,74.5,
05BE999,1,1,2004,11,55.0,,67.3,,58.3,,49.6,,70.8,,175,,149,,107,,131,,81.5,,84.8,,76.5,
05BE999,1,1,2004,12,52.8,,71.3,,55.8,,59.4,,77.6,,182,,139,,95.3,,127,,88.6,,86.6,,77.7,
05BE999,1,1,2004,13,57.9,,56.1,,54.5,,58.0,,79.5,,198,,142,,99.9,,132,,89.5,,82.9,,76.7,
05BE999,1,1,2004,14,56.9,,60.6,,57.2,,60.6,,76.9,,203,,135,,103,,136,,90.5,,80.5,,76.6,
05BE999,1,1,2004,15,62.8,,52.4,,54.5,,57.5,,75.7,,204,,130,,103,,139,,96.6,,81.7,,73.7,
05BE999,1,1,2004,16,64.0,,55.5,,59.2,,60.7,,76.5,,192,,130,,100,,127,,97.7,,82.7,,69.0,
05BE999,1,1,2004,17,65.8,,59.6,,56.3,,59.7,,76.3,,169,,125,,101,,121,,96.3,,77.5,,71.9,
05BE999,1,1,2004,18,59.6,,54.9,,57.8,,58.2,,77.6,,155,,133,,114,,123,,99.8,,83.1,,66.8,
05BE999,1,1,2004,19,65.0,,57.5,,54.9,,59.4,,83.1,,141,,135,,120,,124,,89.9,,81.9,,66.6,
05BE999,1,1,2004,20,63.0,,56.7,,54.7,,60.2,,93.4,,141,,148,,114,,126,,78.0,,76.9,,71.9,
05BE999,1,1,2004,21,60.4,,59.2,,50.3,,60.7,,112,,152,,153,,116,,116,,92.5,,77.4,,71.4,
05BE999,1,1,2004,22,59.5,,54.3,,55.0,,58.7,,105,,162,,150,,130,,119,,93.1,,75.4,,69.2,
05BE999,1,1,2004,23,59.7,,57.6,,57.5,,59.1,,99.7,,170,,131,,146,,110,,93.8,,69.6,,61.6,
05BE999,1,1,2004,24,64.5,,61.3,,57.4,,56.5,,107,,183,,122,,147,,109,,86.8,,74.6,,58.6,
05BE999,1,1,2004,25,59.1,,62.1,,56.9,,58.3,,107,,191,,126,,153,,100,,83.3,,71.7,,60.1,
05BE999,1,1,2004,26,65.1,,61.0,,57.2,,60.0,,103,,192,,115,,137,,102,,81.2,,71.5,,64.6,
05BE999,1,1,2004,27,67.8,,63.4,,54.7,,59.0,,106,,192,,119,,151,,103,,86.8,,75.1,,55.7,
05BE999,1,1,2004,28,63.9,,55.3,,53.6,,59.6,,108,,187,,112,,139,,111,,87.4,,75.3,,56.5,
05BE999,1,1,2004,29,62.1,,56.0,,56.6,,58.8,,96.3,,180,,108,,140,,102,,84.0,,76.9,,59.1,
05BE999,1,1,2004,30,66.2,,,,65.4,,60.8,,96.6,,173,,107,,141,,102,,97.4,,75.3,,56.8,
05BE999,1,1,2004,31,55.2,,,,64.5,,,,109,,,,104,,136,,,,73.7,,,,53.9,
05BE999,1,1,2005,01,61.8,,76.7,,67.3,,61.0,,74.5,,144,,250,,126,,111,,113,,95.1,,83.5,
05BE999,1,1,2005,02,60.5,,72.6,,66.2,,61.9,,73.8,,157,,264,,134,,103,,140,,94.6,,83.3,
05BE999,1,1,2005,03,62.6,,73.8,,63.5,,61.6,,67.0,,185,,264,,127,,90.1,,144,,97.9,,82.9,
05BE999,1,1,2005,04,61.7,,70.5,,63.7,,67.9,,70.7,,180,,248,,127,,87.6,,109,,100,,76.2,
05BE999,1,1,2005,05,54.4,,72.2,,61.2,,63.3,,73.4,,176,,220,,125,,91.6,,103,,91.8,,75.7,
05BE999,1,1,2005,06,54.3,,73.9,,61.4,,63.3,,74.6,,196,,218,,112,,92.9,,131,,85.8,,70.1,
05BE999,1,1,2005,07,57.1,,78.2,,61.1,,64.6,,70.5,,226,,202,,106,,98.7,,122,,91.7,,68.5,
05BE999,1,1,2005,08,57.7,,75.0,,61.5,,65.1,,69.1,,219,,234,,105,,95.6,,103,,90.7,,68.0,
05BE999,1,1,2005,09,56.1,,73.5,,59.8,,64.6,,73.7,,237,,222,,117,,97.0,,87.0,,89.4,,67.8,
05BE999,1,1,2005,10,57.9,,78.2,,61.5,,64.9,,84.5,,237,,215,,116,,132,,112,,89.4,,65.5,
05BE999,1,1,2005,11,56.0,,72.5,,60.6,,64.4,,83.2,,241,,214,,119,,145,,106,,93.0,,63.5,
05BE999,1,1,2005,12,63.3,,68.4,,60.9,,64.6,,81.3,,243,,194,,117,,117,,99.1,,85.4,,65.2,
05BE999,1,1,2005,13,57.9,,71.3,,57.5,,66.0,,91.4,,243,,187,,112,,105,,98.5,,79.2,,67.6,
05BE999,1,1,2005,14,55.4,,73.6,,64.1,,66.6,,94.2,,242,,182,,106,,117,,100,,83.0,,69.0,
05BE999,1,1,2005,15,56.0,,74.3,,59.4,,65.7,,99.4,,242,,163,,100,,113,,92.3,,84.8,,75.0,
05BE999,1,1,2005,16,56.5,,73.0,,61.8,,66.3,,119,,242,,144,,105,,103,,91.9,,88.1,,77.2,
05BE999,1,1,2005,17,51.4,,71.5,,61.8,,63.7,,144,,240,,149,,107,,132,,95.2,,86.5,,71.9,
05BE999,1,1,2005,18,52.8,,73.5,,62.6,,65.5,,173,,457,,153,,110,,109,,97.8,,85.6,,71.2,
05BE999,1,1,2005,19,56.8,,72.8,,64.6,,65.8,,166,,465,,165,,115,,115,,110,,90.3,,72.5,
05BE999,1,1,2005,20,61.6,,72.4,,62.8,,64.6,,158,,429,,183,,97.4,,101,,112,,74.7,,69.4,
05BE999,1,1,2005,21,64.3,,71.0,,63.9,,66.2,,143,,420,,183,,95.2,,114,,110,,78.2,,69.7,
05BE999,1,1,2005,22,70.5,,71.0,,63.7,,66.5,,127,,398,,161,,99.2,,113,,110,,79.6,,66.1,
05BE999,1,1,2005,23,70.1,,65.6,,64.0,,64.1,,125,,395,,146,,114,,107,,108,,89.0,,70.1,
05BE999,1,1,2005,24,71.9,,67.6,,64.4,,63.6,,127,,361,,154,,142,,93.2,,91.5,,88.8,,68.0,
05BE999,1,1,2005,25,77.2,,70.9,,61.2,,63.8,,123,,314,,154,,150,,88.8,,88.0,,89.5,,60.6,
05BE999,1,1,2005,26,79.1,,65.8,,62.0,,65.2,,111,,298,,148,,129,,95.2,,96.8,,85.9,,65.2,
05BE999,1,1,2005,27,78.7,,64.8,,62.4,,75.2,,110,,377,,152,,124,,93.0,,102,,81.1,,64.6,
05BE999,1,1,2005,28,76.7,,68.8,,64.6,,72.9,,116,,381,,152,,104,,94.7,,113,,84.7,,66.2,
05BE999,1,1,2005,29,75.8,,,,64.7,,74.2,,119,,272,,146,,104,,98.7,,103,,83.6,,72.5,
05BE999,1,1,2005,30,79.2,,,,66.6,,74.2,,130,,236,,125,,105,,102,,107,,83.1,,74.5,
05BE999,1,1,2005,31,78.6,,,,68.6,,,,141,,,,128,,118,,,,91.3,,,,69.8,
05BE999,1,1,2006,01,67.5,,72.9,,66.0,,60.3,,72.2,,135,,138,,94.5,,96.7,,66.3,,60.8,,50.7,
05BE999,1,1,2006,02,72.3,,72.3,,63.9,,61.9,,70.5,,138,,139,,98.7,,90.1,,69.4,,60.7,,53.0,
05BE999,1,1,2006,03,72.6,,73.4,,63.3,,64.9,,69.1,,138,,136,,99.8,,71.7,,79.3,,59.9,,52.5,
05BE999,1,1,2006,04,74.4,,65.5,,57.1,,61.6,,73.7,,141,,138,,92.1,,71.6,,84.2,,54.5,,54.4,
05BE999,1,1,2006,05,74.4,,65.6,,56.1,,72.5,,77.7,,146,,146,,85.0,,72.3,,94.2,,53.7,,57.4,
05BE999,1,1,2006,06,74.6,,72.2,,61.2,,68.2,,71.4,,161,,143,,85.3,,75.6,,80.1,,52.6,,56.4,
05BE999,1,1,2006,07,67.6,,70.5,,63.0,,68.1,,71.0,,177,,143,,86.3,,72.5,,67.4,,64.4,,56.2,
05BE999,1,1,2006,08,69.3,,72.5,,67.5,,67.5,,74.5,,174,,141,,84.0,,75.0,,67.8,,67.8,,60.3,
05BE999,1,1,2006,09,74.8,,71.9,,66.5,,64.8,,75.8,,176,,138,,85.3,,74.0,,63.0,,68.4,,63.7,
05BE999,1,1,2006,10,83.7,,70.5,,65.6,,67.3,,80.0,,174,,140,,83.1,,69.6,,64.7,,66.5,,63.6,
05BE999,1,1,2006,11,79.3,,65.6,,59.9,,67.9,,74.6,,164,,142,,80.1,,72.7,,72.8,,59.7,,66.9,
05BE999,1,1,2006,12,72.8,,65.2,,57.0,,67.9,,77.6,,170,,144,,78.6,,72.5,,66.3,,60.6,,67.6,
05BE999,1,1,2006,13,70.5,,69.5,,71.3,,71.7,,74.2,,170,,141,,79.0,,75.8,,66.4,,62.0,,66.0,
05BE999,1,1,2006,14,71.2,,67.6,,62.9,,68.0,,69.3,,172,,137,,82.4,,92.6,,63.9,,66.9,,68.0,
05BE999,1,1,2006,15,69.0,,69.6,,60.3,,67.2,,77.3,,209,,124,,77.1,,94.6,,62.6,,68.2,,66.6,
05BE999,1,1,2006,16,70.9,,70.1,,57.7,,67.2,,82.0,,232,,123,,82.1,,80.8,,67.8,,66.8,,64.8,
05BE999,1,1,2006,17,71.5,,69.1,,66.2,,70.2,,88.7,,220,,123,,77.4,,72.9,,69.0,,65.6,,63.9,
05BE999,1,1,2006,18,71.1,,65.6,,56.1,,74.4,,111,,224,,106,,72.9,,73.1,,68.4,,61.2,,62.0,
05BE999,1,1,2006,19,71.1,,61.5,,56.1,,71.8,,144,,219,,105,,70.4,,67.8,,60.9,,63.1,,57.8,
05BE999,1,1,2006,20,72.2,,61.9,,62.8,,70.2,,167,,172,,103,,73.3,,68.4,,57.1,,65.8,,61.0,
05BE999,1,1,2006,21,67.5,,62.4,,62.8,,73.3,,167,,181,,103,,70.3,,68.6,,55.6,,65.0,,62.6,
05BE999,1,1,2006,22,66.1,,66.1,,62.9,,71.5,,167,,161,,102,,70.4,,72.7,,55.1,,65.2,,57.5,
05BE999,1,1,2006,23,73.9,,67.1,,61.5,,69.7,,198,,155,,99.3,,71.7,,69.2,,59.0,,67.5,,54.7,
05BE999,1,1,2006,24,78.4,,63.2,,62.2,,71.3,,224,,147,,116,,72.0,,66.3,,58.8,,65.6,,54.3,
05BE999,1,1,2006,25,72.3,,60.3,,58.7,,71.6,,238,,139,,124,,72.0,,66.2,,57.2,,62.6,,54.2,
05BE999,1,1,2006,26,67.3,,59.8,,58.6,,71.5,,242,,141,,121,,71.4,,66.2,,56.7,,56.6,,56.2,
05BE999,1,1,2006,27,74.1,,65.4,,63.7,,71.2,,242,,141,,112,,68.5,,66.8,,57.2,,61.8,,54.3,
05BE999,1,1,2006,28,64.8,,68.8,,61.4,,69.2,,226,,141,,108,,71.8,,66.7,,55.6,,62.6,,53.6,
05BE999,1,1,2006,29,65.5,,,,68.4,,73.4,,203,,140,,108,,72.2,,62.4,,59.5,,50.5,,54.5,
05BE999,1,1,2006,30,72.6,,,,63.9,,65.1,,174,,140,,107,,75.2,,66.5,,58.3,,52.6,,54.7,
05BE999,1,1,2006,31,74.7,,,,64.4,,,,136,,,,111,,83.0,,,,60.0,,,,55.1,
05BE999,1,1,2007,01,54.2,,59.0,,58.8,,55.5,,77.3,,176,,207,,146,,74.2,,69.1,,72.3,,59.1,
05BE999,1,1,2007,02,55.4,,60.6,,58.9,,63.6,,76.9,,193,,219,,136,,74.1,,68.3,,70.5,,60.5,
05BE999,1,1,2007,03,53.6,,51.4,,54.7,,56.9,,76.3,,206,,218,,126,,73.8,,69.0,,72.4,,65.9,
05BE999,1,1,2007,04,55.1,,51.3,,55.2,,60.4,,77.5,,238,,211,,117,,88.2,,69.2,,65.7,,66.3,
05BE999,1,1,2007,05,55.3,,59.8,,58.8,,61.2,,76.6,,291,,209,,116,,96.8,,67.9,,67.2,,62.8,
05BE999,1,1,2007,06,53.6,,59.0,,58.8,,59.8,,76.5,,317,,211,,117,,93.8,,59.2,,63.8,,67.0,
05BE999,1,1,2007,07,53.8,,59.9,,58.9,,56.4,,80.8,,328,,223,,116,,90.8,,59.4,,63.0,,64.4,
05BE999,1,1,2007,08,53.1,,61.3,,60.3,,55.9,,80.2,,352,,226,,109,,85.6,,64.1,,70.3,,56.9,
05BE999,1,1,2007,09,54.4,,63.9,,52.7,,61.9,,84.7,,360,,219,,106,,78.6,,69.0,,70.6,,55.8,
05BE999,1,1,2007,10,57.5,,56.5,,53.5,,64.4,,89.6,,358,,207,,109,,77.0,,69.1,,69.7,,75.4,
05BE999,1,1,2007,11,59.6,,56.5,,55.1,,69.4,,105,,347,,204,,116,,74.9,,67.7,,64.2,,69.3,
05BE999,1,1,2007,12,59.5,,59.6,,57.2,,67.9,,102,,324,,185,,113,,83.7,,67.1,,58.4,,65.5,
05BE999,1,1,2007,13,56.9,,58.0,,56.7,,59.5,,100,,297,,187,,116,,87.0,,65.0,,60.7,,62.4,
05BE999,1,1,2007,14,56.9,,60.7,,56.4,,59.3,,112,,268,,192,,110,,83.6,,64.4,,64.4,,69.1,
05BE999,1,1,2007,15,61.3,,58.7,,58.9,,58.2,,110,,260,,192,,109,,69.0,,61.1,,73.5,,71.5,
05BE999,1,1,2007,16,60.7,,58.3,,57.5,,68.3,,127,,308,,195,,105,,68.3,,58.7,,72.9,,66.9,
05BE999,1,1,2007,17,60.8,,55.0,,53.3,,67.8,,130,,311,,194,,103,,78.9,,58.6,,72.9,,66.9,
05BE999,1,1,2007,18,63.0,,51.9,,52.3,,70.0,,137,,257,,193,,98.5,,82.7,,60.6,,54.4,,68.3,
05BE999,1,1,2007,19,65.0,,57.5,,56.9,,69.3,,139,,238,,189,,97.2,,88.6,,70.5,,59.9,,71.7,
05BE999,1,1,2007,20,63.9,,57.4,,57.5,,69.3,,138,,240,,196,,96.9,,84.8,,58.4,,74.5,,73.7,
05BE999,1,1,2007,21,59.5,,57.1,,58.9,,60.2,,144,,250,,197,,99.4,,77.0,,90.2,,73.0,,75.1,
05BE999,1,1,2007,22,64.2,,56.5,,59.0,,57.6,,156,,274,,192,,104,,60.6,,87.1,,59.9,,73.3,
05BE999,1,1,2007,23,64.3,,58.9,,58.8,,69.6,,162,,275,,185,,99.2,,61.0,,54.0,,57.0,,62.4,
05BE999,1,1,2007,24,67.1,,58.0,,57.1,,69.3,,172,,275,,163,,99.6,,65.9,,65.1,,52.8,,56.1,
05BE999,1,1,2007,25,61.2,,57.1,,55.7,,69.1,,179,,274,,163,,94.4,,68.8,,76.6,,53.0,,65.5,
05BE999,1,1,2007,26,64.8,,58.7,,59.3,,71.8,,178,,257,,163,,91.3,,79.4,,73.4,,53.2,,71.5,
05BE999,1,1,2007,27,64.3,,62.1,,61.9,,59.5,,177,,227,,163,,87.7,,84.7,,70.3,,57.1,,67.4,
05BE999,1,1,2007,28,62.0,,61.6,,60.7,,65.5,,176,,211,,136,,88.4,,77.2,,67.6,,58.1,,67.1,
05BE999,1,1,2007,29,70.5,,,,60.1,,69.1,,176,,198,,136,,88.1,,62.7,,59.2,,57.7,,55.4,
05BE999,1,1,2007,30,51.8,,,,60.6,,73.9,,176,,202,,139,,87.3,,62.3,,50.6,,58.8,,55.6,
05BE999,1,1,2007,31,65.6,,,,57.4,,,,176,,,,143,,80.5,,,,57.1,,,,56.4,
05BE999,1,1,2008,01,56.8,,60.8,,67.2,,55.6,,66.0,,246,,257,,139,,130,,95.7,,65.7,,67.7,
05BE999,1,1,2008,02,65.0,,61.3,,67.3,,43.6,,61.8,,245,,291,,132,,109,,90.9,,63.9,,64.8,
05BE999,1,1,2008,03,64.7,,60.7,,68.3,,46.9,,61.3,,244,,285,,126,,109,,91.2,,73.0,,74.4,
05BE999,1,1,2008,04,64.8,,59.8,,67.1,,61.7,,59.9,,245,,284,,123,,107,,80.4,,80.1,,69.3,
05BE999,1,1,2008,05,64.1,,60.2,,69.1,,69.0,,65.4,,245,,280,,124,,89.7,,79.8,,76.7,,69.4,
05BE999,1,1,2008,06,64.7,,63.0,,70.0,,58.0,,58.5,,245,,263,,121,,96.6,,84.7,,78.5,,69.7,
05BE999,1,1,2008,07,64.2,,62.1,,67.4,,58.2,,70.8,,245,,223,,116,,92.7,,82.9,,81.4,,66.1,
05BE999,1,1,2008,08,60.4,,62.1,,61.6,,58.1,,62.9,,245,,205,,113,,93.8,,83.8,,70.5,,73.7,
05BE999,1,1,2008,09,61.0,,59.9,,54.4,,58.1,,64.3,,245,,208,,114,,96.5,,81.8,,68.4,,66.9,
05BE999,1,1,2008,10,64.3,,61.8,,51.7,,59.0,,56.8,,244,,193,,104,,95.5,,84.5,,69.9,,66.9,
05BE999,1,1,2008,11,62.4,,63.8,,50.2,,62.5,,59.5,,232,,179,,110,,90.7,,78.4,,70.1,,70.5,
05BE999,1,1,2008,12,62.3,,64.0,,52.2,,61.0,,68.2,,219,,179,,111,,89.5,,74.6,,72.2,,70.9,
05BE999,1,1,2008,13,61.9,,65.1,,54.4,,60.9,,64.3,,224,,173,,114,,92.8,,69.1,,71.8,,69.7,
05BE999,1,1,2008,14,55.5,,65.9,,54.6,,61.1,,65.2,,233,,167,,115,,93.1,,69.9,,72.4,,76.5,
05BE999,1,1,2008,15,59.8,,64.3,,54.9,,61.5,,65.0,,238,,154,,115,,92.1,,72.8,,70.1,,66.7,
05BE999,1,1,2008,16,61.8,,62.2,,54.7,,60.9,,72.7,,227,,163,,114,,96.3,,75.1,,65.7,,66.9,
05BE999,1,1,2008,17,62.1,,61.2,,54.5,,60.3,,82.5,,219,,163,,109,,97.6,,78.9,,70.2,,62.6,
05BE999,1,1,2008,18,62.3,,61.7,,54.7,,61.3,,86.4,,218,,155,,114,,102,,75.8,,70.2,,61.9,
05BE999,1,1,2008,19,56.0,,65.5,,54.9,,61.1,,112,,207,,144,,113,,106,,68.0,,70.5,,62.6,
05BE999,1,1,2008,20,51.8,,67.0,,55.1,,61.1,,113,,202,,142,,113,,83.0,,72.7,,70.1,,64.8,
05BE999,1,1,2008,21,56.6,,68.5,,55.3,,60.6,,137,,198,,142,,124,,84.1,,75.6,,70.0,,63.5,
05BE999,1,1,2008,22,60.2,,67.9,,55.5,,60.3,,151,,186,,136,,129,,86.1,,75.6,,63.9,,63.9,
05BE999,1,1,2008,23,59.9,,65.1,,55.3,,60.1,,174,,191,,143,,128,,92.5,,79.2,,64.0,,62.0,
05BE999,1,1,2008,24,59.3,,67.7,,55.0,,60.4,,189,,207,,158,,117,,99.1,,75.5,,69.6,,63.6,
05BE999,1,1,2008,25,60.4,,71.4,,55.1,,60.3,,104,,210,,166,,99.3,,97.4,,66.8,,68.3,,62.7,
05BE999,1,1,2008,26,59.7,,69.0,,55.4,,58.1,,232,,212,,170,,103,,102,,67.6,,65.7,,61.8,
05BE999,1,1,2008,27,58.3,,68.5,,55.5,,57.5,,252,,212,,157,,112,,86.5,,74.0,,65.1,,61.1,
05BE999,1,1,2008,28,63.3,,70.3,,55.7,,63.8,,235,,188,,148,,112,,85.9,,74.9,,66.8,,61.7,
05BE999,1,1,2008,29,65.1,,67.8,,55.9,,63.6,,236,,187,,148,,108,,84.3,,74.9,,62.5,,61.6,
05BE999,1,1,2008,30,62.1,,,,55.7,,70.1,,248,,224,,151,,103,,86.2,,75.3,,62.2,,63.2,
